Lag_-20,Lag_-19,Lag_-18,Lag_-17,Lag_-16,Lag_-15,Lag_-14,Lag_-13,Lag_-12,Lag_-11,Lag_-10,Lag_-9,Lag_-8,Lag_-7,Lag_-6,Lag_-5,Lag_-4,Lag_-3,Lag_-2,Lag_-1,Lag_0,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Lag_13,Lag_14,Lag_15,Lag_16,Lag_17,Lag_18,Lag_19,Lag_20
0.163450248947845,-0.0669199134713835,-0.0937820093896673,-0.0125954871173033,-0.0721268288129501,-0.058363768488244,-0.0920929912869119,-0.146939416298468,-0.0736515717125203,-0.141394197224575,0.114626309016075,0.176417471870267,-0.0652448685643012,0.101742405431402,0.0680200549106697,0.0446530524761106,0.0692607853327505,-0.254617187974177,-0.148233214571977,-0.0682782191545987,-0.11656700722292,0.134627844091598,0.0881708764292962,0.145155840659638,0.172695630833468,0.115116226738143,0.109058499218406,0.125959117077509,0.0704095731976557,-0.0986412272524781,-0.245811677598749,-0.0736109412143982,0.0920371905517945,0.101958540410741,0.0306040596160236,-0.0313304495140811,-0.0684130039442631,0.139047278168318,0.0722088413997512,-0.0425573890648369,0.00207051415071481
0.0442734673479768,-0.111629323431212,-0.173630513633419,-0.012285330663615,-0.00421294347806171,-0.0608100426715707,-0.105480975470639,-0.111755338556887,-0.0528489244833809,-0.0596725767261263,-0.00933158740707121,0.149738349749646,0.055058666172144,0.149189976521396,0.0465471593258928,0.111444152874104,0.00340968953167346,-0.250071306972004,-0.127760271949623,-0.00467624690467854,-0.0966396860608884,0.180617578882502,0.0743146485675025,0.0467185292494437,0.154226651926361,0.160343066081079,0.157972166730915,-0.00457230480343535,0.00264244798124596,-0.117037905838886,-0.0792597902084735,-0.054301555776754,0.0518683332806886,0.0763732050071221,0.064305296533169,0.0121253539681854,-0.000437714109531795,0.131056105871382,0.126427152670978,-0.0797572874976311,-0.0188098034435791
-0.030387435984701,-0.0634787518679384,-0.162328178805903,0.0245877777433498,-0.00376479701581723,-0.100395278685597,-0.0281026311393772,-0.0449151739549528,-0.0116976896842176,-0.066980098410953,-0.00885817565230839,0.114789724186541,0.127635825144802,0.147685302164152,0.0454806786054334,0.0129874565614058,0.00621739535430445,-0.205535523004362,-0.222312871091599,0.039747720546789,0.008399149834702,0.222601892244489,0.0277650017617496,0.0813659937443506,0.154923124886245,0.246980710530015,0.109949430158844,0.0578811691751333,-0.095254975895436,-0.0426070490931006,-0.113057045823316,-0.0366041682843232,0.0062565773536033,0.0594821294763321,0.0724910951182199,0.0670561529754229,-0.0481198138222663,0.0996591857545018,0.113039117183609,-0.0786776364504873,0.022297753536035
-0.117714631591534,-0.116438019587124,-0.145545150254124,-0.104075085857186,-0.143468255420272,-0.268831143138122,-0.0313968814419289,0.00523667061005364,0.109673475492219,-0.0351571175327533,-0.0142950737981771,0.107862551370606,0.0994913824450095,0.166189496681376,0.0125869837735967,0.0211488860623162,-0.0793359700527127,-0.14305090406106,-0.187004110516703,0.020203385748105,0.0375055047810248,0.213847182238153,-0.0200322175739559,0.0546663698610698,0.0763869500026014,0.262798901881458,0.135378090968819,0.0346233898666593,0.018383847072975,0.0470912610054557,0.0284473616012258,-0.0190181478140931,-0.0619655251775341,0.0244717622507661,0.0853398784575739,0.105667533471315,-0.0272286900306815,-0.00713768357429419,0.0189526130228271,-0.0731250580533654,0.0395844121657105
-0.244146061120922,-0.10286417460933,-0.110175506204675,-0.172334354960027,-0.125630004003171,-0.262754946187717,0.0609595826242039,0.0639338673904595,0.0638798132085665,-0.0245772595210265,-0.0244467568710586,0.141743604702884,0.0975573499752277,0.124951737553899,0.0521977547748293,-0.0841978214838292,-0.0888326263470541,-0.131909094337485,-0.136710952436952,0.00627188106849691,0.0895854709762351,0.152635684662754,0.000821464590216138,0.0814803812463992,0.0849350665692956,0.219553479757739,0.093575891426467,0.0183154892059089,0.0718599538326987,0.0546093748743852,0.0335787895440297,0.0462829022307181,-0.0745299423942022,0.0935481313285163,0.0185218872963567,0.122556297668461,-0.0542993973625159,-0.12888403703891,-0.0287483171802362,-0.00403837943799526,-0.0419084188694818
-0.243015907278536,-0.0748766119325882,-0.175519286428683,-0.164802808706183,-0.0894716478455394,-0.223458937554393,0.105867920807845,0.0305333688484345,0.0207671326757483,-0.162963854708548,0.00836740263792714,0.127104253839586,0.204095590491966,0.117380608355759,0.00941344053419909,-0.129614074254541,0.00315395701168553,-0.0674686182419822,-0.0497976673520822,-0.0464318855954495,0.0398272125596264,0.0711739572099518,0.0225570697077362,0.054013253348956,0.0239543327387038,0.0896840833342681,0.093652291030918,0.0338257635982628,0.108399997451739,0.0858909171828595,0.0281173904537662,0.027682626181696,0.0191317661436287,0.12215143925966,0.000284512084726785,0.102314885328709,-0.0742682308312206,-0.106402115804807,0.0199739676185869,0.011777595828314,-0.139491528087755
-0.18948478354252,-0.136496656055785,-0.0942643573662867,-0.125635789033819,-0.015645773715708,-0.15978385362368,0.0934668062325719,-0.0197504418215635,-0.0146327005584491,-0.231842321189873,0.00951404387960878,0.0712794108184985,0.101936394444026,0.0663805086586792,-0.0092809388907173,-0.0848098136944786,0.0147731833558645,-0.102566413636723,-0.0524833038583147,-0.0844746607221764,0.0437283132213647,0.0667631815179026,-0.00350146637953806,0.044906787311554,-0.0664942413588159,0.0381221196123665,0.0896494125764517,0.0996341862167623,0.0666297308836672,0.0268456781846083,-0.055378910893393,0.0857506000439485,0.0947557617812931,0.0988196025463352,0.023783263294401,0.0487454444619297,-0.0450862133283769,-0.0427623328897759,0.044379791510887,0.00500282676873522,-0.143820168695438
-0.115818855643117,-0.106821457842848,-0.0449559418359623,-0.0515357829550296,0.0278432666550361,-0.0779999160630555,0.0415931573737505,-0.00749275843155001,-0.0725913944904075,-0.247990278894854,-0.0213163890669315,0.0464570925805555,0.122707076188735,0.0389711081522096,0.0197363439257293,-0.0400688560949431,0.0659509987414377,-0.0649974032386433,-0.0950677367471992,-0.014245990048786,0.126157403365503,0.00755252796902293,-0.0485946681155396,0.0364799266835459,-0.0891973063447269,0.0353116122265588,0.117125789731502,0.0866905976310142,0.0104322618374108,-0.00831923584716226,-0.0842378419512804,0.0763435764031891,0.0536638379270013,0.128920056755802,0.0137835978470956,0.0786275512210829,-0.0485131461513982,-0.0850326918454804,0.0442266119807176,0.0186923238478146,-0.0844881638145352
-0.0494103633145163,-0.114259921987411,-0.0244444645756298,-0.11021837729185,-0.000701974917027121,-0.139699103096048,0.0739741754785284,0.0498374661191968,-0.0557947635036254,-0.337208452414184,-0.209819226878501,0.1107787792747,0.121907258968672,0.146557944072562,0.0715703766588656,-0.0186605648171013,-0.0267929222510769,-0.0929382588190186,-0.0681489453310331,0.104759906747245,0.0963716189085823,0.00593754181882664,-0.0489277784069639,0.0952776343540828,0.00788507087567961,0.0893483114031922,0.0953522051064146,0.0723500280636866,-0.0080747372780388,0.0212624195239897,-0.0809729012325447,-0.00384171925202624,0.0524313696070446,0.0656958979417681,0.0724195763358469,0.0575093711615898,-0.0440959883964012,-0.124185433524868,0.000559319337893717,0.0282480576862925,0.117535245644508
-0.0818710965454732,-0.199726984881245,-0.056038771385029,-0.0640861564939778,0.035401466689783,-0.13944514418783,0.0209754196649688,-0.00421605086848645,-0.0932186811673983,-0.283068809323116,-0.221825869550205,0.0982680144023121,0.120481919859648,0.187409692157558,0.105685634923712,0.0657041179014641,0.0493285050621909,-0.0600423867088214,-0.00134248361849747,0.118620950124313,0.126788500948527,-0.0475015444606971,-0.0914239559117339,0.10973250495835,0.0498286353214219,0.0959772608984275,0.0570452387935728,0.0821331885513969,-0.000912017137649356,-0.0431279052550858,0.0316384112754771,-0.035454632433625,0.109390546945315,0.0222160944860644,0.0158453649540849,0.0227934275653778,-0.00820146352344509,-0.0718647953113302,-0.114923891576047,-0.0375958446294095,0.133516894141882
-0.0787000244245299,-0.0327810422077106,-0.00561909374268086,0.0160789733566959,-0.0195250735875487,-0.197048616862276,0.08770841406619,0.0816312852291778,-0.0734233464919212,-0.280580736247575,-0.314168856225655,0.0633983584760208,0.133905462868353,0.172191111445384,0.145331831617138,0.0862926498390673,0.0327873948581427,-0.0272257018372234,0.0461481123200425,0.218078721427808,0.145755459353758,-0.101971011225269,-0.138677404500714,0.0598668776643293,0.111934930163418,0.0414535672119313,0.00979707866367624,0.0452420567143588,0.0174701480438247,-0.0612291302137278,0.0659743905390807,-0.00344324949536746,0.00723041094654258,-0.0950122965590659,-0.0298085318066696,0.115993073841541,-0.0161824814356842,-0.169447559647262,-0.169025468939913,-0.0155418202711153,0.169771093581307
