Lag_-20,Lag_-19,Lag_-18,Lag_-17,Lag_-16,Lag_-15,Lag_-14,Lag_-13,Lag_-12,Lag_-11,Lag_-10,Lag_-9,Lag_-8,Lag_-7,Lag_-6,Lag_-5,Lag_-4,Lag_-3,Lag_-2,Lag_-1,Lag_0,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Lag_13,Lag_14,Lag_15,Lag_16,Lag_17,Lag_18,Lag_19,Lag_20
0.026334823701822,-0.123806804808103,0.0772782135198666,-0.00488591811982662,-0.111259094356279,0.0339351331894203,0.073595495174646,0.0226078635402004,0.135226776380659,0.142132527052976,0.131856262333942,0.0284581052474223,-0.109491747655979,-0.0410630920993216,0.0611737759858693,-0.0279792540179734,-0.0314279272403402,0.00375392325977584,-0.0578334282541149,0.0345165994344913,0.113318511479508,-0.121130778466094,0.0124690072330785,0.0165930508223925,-0.0134385067417236,0.00307659310361437,0.0199215574849811,0.00717789777097552,-0.0786566231682851,0.0444275386366583,-0.0150879083428045,0.0625095205017556,-0.0418599593078152,-0.220265365286872,0.0170359838562099,0.00473308505840498,-0.145865038469998,0.133630028571423,0.0546111248589076,-0.0932260737542165,0.0418960877888362
0.0487041413744839,-0.122593820010015,0.0819268037677089,-0.0124215910224372,-0.120052975339775,0.0423001504920271,0.0327538436523972,0.0070462671652428,0.108818029025977,0.128417007253017,0.105708975189059,0.0179957314257482,-0.0796936199770838,-0.0257399726410669,0.0586869702039023,-0.0387805192079348,0.00133152504487376,0.0369398993350192,-0.0461981816973671,0.0319988074630389,0.114724635364046,-0.0809507046273481,-0.0540437495578209,0.0416407990062647,-0.0310876560944473,0.023144781891436,0.0102774768956986,-0.0605284588044538,-0.0720697049728049,-0.11543704763738,0.0380460848690344,0.0440090611668859,-0.0429701168493754,-0.18855757460955,-0.0260699740228039,-0.00371741464150099,-0.161931349264487,0.116394441895803,0.0514972656688102,-0.0563924418084524,0.0291118200173075
0.0374574274425569,-0.106321571009995,0.0649774358936448,0.0261183731743565,-0.0558950269764546,0.0209984535059554,-0.0210487864375056,0.0216456165578965,0.101174400152758,0.0487490887772052,0.0326632527970031,-0.018162356122661,-0.101115115407608,-0.0712391655063649,0.0277786903555312,-0.0328837455563816,0.0551421867128304,0.0444320255133826,-0.0626552112133753,0.0755231463252662,0.110757683884798,-0.0958784811550624,0.000710991585592189,-0.00551484706339109,0.00381507063269259,0.0651177314371672,0.0222703838742644,-0.0885428625552894,-0.0716555108336309,-0.0680025505037141,-0.00420477503265286,0.00889813807258,-0.0893712132731437,-0.181042734187374,-0.0463077685348574,-0.0393015271534365,-0.223027735621105,0.137796449919876,0.0384528635227502,-0.0906113162618976,0.0350659583215399
0.0566575003737312,-0.0771575636976173,0.0267420420596407,0.067286097080127,-0.00922589296616637,-0.0583621557908781,-0.121662477753199,-0.0826738536241934,-0.00634274398405113,-0.0146766011254583,-0.0191212855552741,-0.0523899552769113,-0.162000943892986,-0.0801421886610432,0.0672782351734246,0.0104771361278704,0.115996803312259,0.0708534395448743,0.0247459628306963,0.0835340642098049,0.0993057509234105,-0.159430663016882,0.0100922575138614,-0.0175761107320994,-0.000244136044642888,0.0361077921475276,0.065926803945548,-0.119371808947724,-0.0426987646185383,0.0134618165666729,-0.0100413187448931,-0.0483215397209096,-0.0871343845144713,-0.0741126407506439,-0.0391203725805894,-0.0415913989064216,-0.0502459070027369,-0.0316766045672525,0.00982958248778693,-0.0377665817522564,-0.0642848252253898
0.0981891246231318,-0.0104441183354447,0.00116784750162341,0.101425842671393,-0.0273041110306663,-0.0113358209258556,-0.155991760394323,-0.173284227645569,-0.0423097710719705,-0.000935028859615107,0.0369056966842062,-0.0465509302528184,-0.0817635898130497,0.0162746699398804,0.0393537670732825,0.10889011658166,0.161057890962405,0.0888746898452503,0.0212996380436289,0.122653600214946,0.0967333971650247,-0.0720075900364874,-0.0059201517992566,0.0496929873587358,0.0193479132636926,0.0618037452361024,0.0553050629812306,-0.0991858723174598,-0.0905855762597206,-0.022506760175679,-0.0517637948349955,0.0288946449513909,0.0400883593782309,0.020687459080753,-0.042986931663191,-0.0139297630838871,0.00868939382893608,0.0304440940876672,-0.076327194006854,-0.0498183514728298,-0.0463226525141856
-0.0236454638886149,-0.0240911339743496,-0.058735543558498,0.00116525016828751,-0.0636885866270002,-0.0687240337046475,-0.174490306714086,-0.144266226224306,0.0310535204519901,0.0465027155403929,0.0587395454057822,0.0101673623333738,0.000308071394887243,0.0131485227987678,0.121981148129274,0.0662018808829807,0.232597701040739,0.120545109515648,0.0133215619201973,0.0935502004206172,0.156331764162065,-0.0125219191619649,0.0138079091515074,0.0561227318905862,0.0687158881464865,-0.065402303966159,0.106495067659176,-0.0202911410184126,-0.038334895495423,0.0160740244602663,-0.0475536197485053,0.00639640497965798,0.166827469936043,0.182003402627337,0.0727563628294772,0.029117246359128,-0.0446683599341247,0.0370403414516938,-0.088571598432282,-0.00512079261526439,-0.129114271795221
-0.0559344979326848,-0.090282383194161,-0.114333603865307,0.00873712570187953,0.0603797655518795,-0.0792079418851873,-0.151047849686068,-0.0144328207293143,0.0845524552060773,0.150050998626857,-0.011272029186943,-0.0280170374854307,-0.0772008977340344,-0.0243215037078245,0.181391671563503,0.128752642429616,0.207500583258963,0.054340634461905,0.00463432679520665,0.130875813524209,0.144161721479071,-0.00501788986414367,0.0293787533966953,0.148827618546824,0.00102451698531255,-0.0736550808599343,0.00522204248030125,-0.0190651371049453,-0.019711083248415,0.133219368000056,0.146554695567208,0.104581986651624,0.117312147201922,0.105355144687184,0.148147773250638,0.0269862104666843,-0.0382025788080979,-0.0191917436254384,-0.0024322277916358,-0.0369816299203669,-0.0377835904029223
0.110016496036008,-0.104776245499757,-0.0243955274327845,-0.0233695205863136,0.0156038249649888,0.037049239454176,0.00643306259819959,-0.0408228597150833,0.0597088552605988,0.0982484525202878,-0.000468160103310415,-0.0347021271977601,-0.0797493011921907,-0.0565354849144505,0.0943012608790512,0.219638141884263,0.162731985147779,-0.0761157520560433,-0.0756158703759751,0.0921229352087989,0.209072043212347,0.0802466980282416,0.02238575383041,0.062862359168108,-0.0372395024855257,0.00863342104592619,0.0474829264933209,0.0609973846394876,-0.0161620646565177,0.0689510189939952,0.0882476768556454,0.132999976730403,-0.0245149552607592,-0.00207746434179932,0.119751185507369,0.0597093279610025,-0.00736340119332345,-0.0419358293296483,-0.0685949085521256,-0.0543627209356574,0.042197718048972
0.114831195903107,0.00676818571207658,0.00505157374544528,-0.0152499160121711,0.0519142603625864,0.0389918413997051,-0.0190640932172467,-0.0316538411917189,0.0323175273267446,0.00701802457400047,-0.0673344021981468,-0.0890491332981403,-0.107456257460064,-0.0411142828607677,0.0703872386637512,0.194722363983419,0.0939527794401023,-0.140144322728967,-0.0440748915812607,0.0825901622436534,0.191157570801729,0.0682016271670617,0.0243883418400235,0.0363798557756096,-0.010573346299578,-0.00703591760700841,0.0572634771997769,0.112016168932113,-0.0310186082555629,-0.000920116116618138,0.0799977906997354,0.0930426704354828,-0.0145796018931682,-0.00578892006203088,0.00226429424980413,0.0350839986424209,0.0133763642361198,-0.0694804078339915,-0.0559940508472727,0.00195625504782708,0.0628695817747925
0.0775675288271454,-0.0912473775830177,-0.0851643956290648,-0.027069415305882,0.0633899817198142,0.0497937080879041,-0.0205024613053416,-0.0481334471755622,0.0561628358706042,0.0119504308164944,-0.103126449411342,-0.0967485827843221,-0.088065223467556,-0.0415476863836089,0.128243969316515,0.266169405958778,-0.0229834125008487,-0.207140542030859,-0.0395588072863405,0.119992715235625,0.216713814151179,-0.0229035740102969,-0.104257841638474,-0.0517593629091563,0.0536637461371321,0.0559152028988299,-0.0198408894528266,0.0599925437438394,0.0518588454083233,0.0326766973986097,0.0940407485644168,0.104806876079923,0.00652867564156683,0.0296995432726438,0.0436905797917236,0.049841906758735,0.00446984677871762,-0.124553758525339,-0.101174436754123,0.0528460112779686,0.10487831078107
